uniqueId,conceptId,lotNumber,din,reviewDate,expiryDate,lastUpdated
97f3787b-3efa-4924-9924-b937e310490b,,UI467AA,02432730,2015-09-25,2016-06-30,2019-07-18
18b0524f-8d28-4e3e-8917-fa102c1a2f7b,,UI494AA,02432730,2015-10-23,2016-06-30,2019-07-18
26549e0e-77a4-4b8f-97a2-8216b2e1860f,,UI498AA,02420643,2015-10-23,2016-06-30,2019-07-18
1cc86fed-55f5-4182-8d5c-54335fa6a6ec,,UI639AA,02420643,2016-09-08,2017-06-30,2019-07-18
6f80981d-67c0-46f4-a4b4-0d75a3f16445,,UI640AC,02432730,2016-09-08,2017-06-30,2019-07-18
1aff96bc-c985-492a-8b44-17833c0536bb,,UI638AA,02432730,2016-09-14,2017-06-30,2019-07-18
d6b906e3-ef46-4bd5-99fc-bcbf06bd5530,,UI639AB,02420643,2016-09-22,2017-06-30,2019-07-18
a2774720-c416-453d-b827-41e0b1f58606,,UI629AB,02420643,2016-09-29,2017-06-30,2019-07-18
2b76211e-2d55-4bf4-936c-65b5068d954b,,UI640AA,02432730,2016-10-17,2017-06-30,2019-07-18
26a56740-8eef-4ba7-a5ed-cddde0d688a4,7351000087103,K023193,02283190,2015-01-14,2017-05-14,2019-07-18
c11aba5d-8cad-4a61-8646-2d3a2f8bf029,7351000087103,K026398,02283190,2015-02-25,2017-05-14,2019-07-18
34c8e7de-a6b3-4eff-9a51-54b24f29ec58,7351000087103,L003902,02283190,2015-03-25,2017-05-14,2019-07-18
51cab0cc-b6a1-4a69-9f07-a97ed8263775,7351000087103,L011438,02283190,2015-04-22,2017-04-14,2019-07-18
2ff2d487-ae02-4d84-9e94-8f024387bee6,7351000087103,L049953,02283190,2016-02-02,2017-11-20,2019-07-18
94083f1d-89d0-4e82-b6a8-45de84390269,7351000087103,M010469,02283190,2016-03-31,2018-08-17,2019-07-18
ed09112c-f24e-4ddc-95a3-4e804fc9e9b3,7351000087103,M006158,02283190,2016-04-01,2018-03-11,2019-07-18
03031463-dabd-47bf-b45b-6ba9033ca8ab,7351000087103,M010460,02283190,2016-04-18,2018-12-08,2019-07-18
368a68cf-a3cb-43df-830a-14b6b5eefd30,7351000087103,M018603,02283190,2016-05-24,2018-12-08,2019-07-18
8f64b72d-7040-4ce8-8c38-0970b545d379,7351000087103,M021798,02283190,2016-06-09,2018-12-08,2019-07-18
1bc74df8-f979-48cf-98d7-fa149efede59,7351000087103,M025611,02283190,2016-07-19,2018-12-08,2019-07-18
b849e600-f7de-4f0c-a6a9-84bea307c55b,7351000087103,M036460,02283190,2016-09-29,2019-03-14,2019-07-18
d88f1e35-a216-45db-8463-f3c8992df633,7351000087103,M036461,02283190,2016-09-29,2019-03-14,2019-07-18
d57a2cee-130a-43a6-a061-ccbf4b31d16c,7351000087103,M038831,02283190,2016-10-27,2019-03-14,2019-07-18
08dd79f0-e080-4c3e-9e03-f78018e24086,20871000087109,L006406,02437058,2015-03-16,2017-02-24,2019-07-18
034f54eb-c194-45b6-a10b-ea6befdb1b76,20871000087109,L015753,02437058,2015-06-09,2017-09-05,2019-07-18
7280c354-38fa-4a1e-bb38-c52d52fbb16a,20871000087109,L026026,02437058,2015-08-14,2017-09-05,2019-07-18
ab400a75-ee12-4aba-9b37-8aeb18f5bed6,20871000087109,L042059,02437058,2015-12-04,2017-09-03,2019-07-18
8c2c6e77-53de-4535-a779-f4a26dd001c2,20871000087109,M005723,02437058,2016-03-18,2018-03-21,2019-07-18
ef9d2557-f35c-427b-9f57-184328df14c3,20871000087109,M014708,02437058,2016-05-13,2018-03-21,2019-07-18
07beef8f-2347-4941-b498-2973471046de,20871000087109,M017133,02437058,2016-06-03,2018-03-21,2019-07-18
8c56219a-d7cc-49cd-971c-fbab44ab91de,20871000087109,M027381,02437058,2016-07-13,2018-08-02,2019-07-18
36420333-2c4f-42d6-b5cc-1ebfa4209d82,20871000087109,M030382,02437058,2016-08-10,2019-02-03,2019-07-18
72cabaf2-6620-4d65-aab8-b72dd2102ac7,20871000087109,M033730,02437058,2016-08-30,2018-09-18,2019-07-18
d8e0ef90-bbf4-4b32-b650-74d242100e86,20871000087109,M037115,02437058,2016-10-21,2019-05-12,2019-07-18
52aa447b-17cb-4c25-a913-133883304bf2,20871000087109,M041988,02437058,2016-11-30,2019-05-12,2019-07-18
34cad918-3765-4d8b-ba7b-8ddfe4e52e6f,20871000087109,M042476,02437058,2016-12-02,2019-03-22,2019-07-18
ab983dc6-e34e-4f70-878f-904efcc3c798,6881000087104,AHAVB799CC,02231056,2015-04-14,2017-04-30,2019-07-18
d759f025-80fa-4304-b94f-faf888d64de3,6871000087101,AHAVB781AS,02187078,2015-07-02,2016-08-31,2019-07-18
3bddf1c8-7380-46d6-9b7c-ea5d8fb8e9d8,6871000087101,AHAVB826AM,02187078,2015-07-28,2017-04-30,2019-07-18
f8ed4729-81d1-4c31-827e-0edd33e5fcb2,6881000087104,AHAVB823AH,02231056,2015-08-19,2017-05-31,2019-07-18
1f1e1115-2d3e-4248-97fc-b3128daa80dc,6881000087104,AHAVB830AH,02231056,2015-11-04,2017-08-31,2019-07-18
edafd46b-9d09-4d63-8698-4bd126c3875c,6871000087101,AHAVB826AZ,02187078,2015-12-21,2017-04-30,2019-07-18
3a3ef8e5-7917-452f-870d-9c840e9365cb,6871000087101,AHAVB838AY,02187078,2016-01-20,2017-09-30,2019-07-18
348cde9d-9bb4-4e93-942e-8560770659a0,6881000087104,AHAVB888AA,02231056,2016-04-01,2018-10-31,2019-07-18
9c69d4af-d90a-48a2-8523-b9a7684a4fcb,6871000087101,AHAVB868AL,02187078,2016-04-19,2018-07-31,2019-07-18
0ff10cd0-8540-44a7-bf3e-597f0d580284,6881000087104,AHAVB896AH,02231056,2016-06-30,2018-09-30,2019-07-18
cb8ac889-d4aa-4a6e-9f53-72feaa0b084f,6881000087104,AHAVB896AS,02231056,2016-09-07,2018-09-30,2019-07-18
a5755830-85b7-4ee0-b39f-edc040f61822,6871000087101,AHAVB908AI,02187078,2016-10-14,2018-11-30,2019-07-18
6aeb621f-edbc-4c77-bffa-2a0d3e11ba92,6871000087101,AHAVB905AB,02187078,2016-10-26,2019-05-31,2019-07-18
36ab3fd0-9625-4af9-a0bb-5baa13ae52f5,6871000087101,AHAVB883BC,02187078,2016-10-26,2019-01-31,2019-07-18
b9199adb-fa5b-4bc0-a90f-698534136098,6871000087101,AHAVB906AG,02187078,2017-02-27,2019-06-30,2019-07-18
68325020-8265-417d-94e0-243857fc946a,6871000087101,AHAVB909AB,02187078,2017-03-07,2019-09-30,2019-07-18
cdd8d756-bb93-41c9-8d4f-687d9bb13463,7381000087106,L1260,01908286,2015-05-25,2017-06-16,2019-07-18
964de1a4-b38c-4cdc-b806-fd80dfb4fa38,7381000087106,M1030,01908286,2016-04-15,2018-02-09,2019-07-18
3a5b06ea-fcd7-4442-b771-c50c8e817556,7381000087106,M1414,01908286,2016-12-08,2018-07-31,2019-07-18
96e249bb-ffa1-4989-a9d4-ffdcdf612b1b,7151000087100,JEV14C62G,02333279,2015-01-14,2016-08-31,2019-07-18
1c3cf87f-b5f9-41b2-b5fd-676a0ee0a18e,7151000087100,JEV14D65G,02333279,2015-05-04,2016-11-30,2019-07-18
604c5298-24fc-46c2-9efc-bb08ff98f398,7151000087100,JEV15B85G,02333279,2015-12-14,2017-08-31,2019-07-18
8c93b9cd-1f1f-483c-b74d-52b9fa7248b1,7151000087100,JEV15K03G,02333279,2016-06-21,2018-02-28,2019-07-18
3ce4c40d-f811-4e9b-bdb5-fa2d2a65bd29,7151000087100,JEV15L07G,02333279,2016-07-19,2018-04-30,2019-07-18
de1b5eb7-1bee-4a60-8746-296cc5644234,7151000087100,JEV16C20G,02333279,2016-11-22,2018-07-31,2019-07-18
360257eb-f527-4be6-801e-408e921194a9,7621000087103,J22T,02269562,2015-09-08,2016-06-30,2019-07-18
92a86a39-f455-4a17-a909-f2f998969911,7621000087103,J26T,02269562,2015-09-08,2016-06-30,2019-07-18
c7feab34-989e-4af9-8fe2-353fce90ffb2,7621000087103,J32TB,02269562,2015-09-21,2016-06-30,2019-07-18
4ee9f055-7d58-42aa-b9c1-30b5db5b66ac,7621000087103,J36T,02269562,2015-10-06,2016-06-30,2019-07-18
872835bb-4077-49df-a9df-791b5c59bdc5,7621000087103,J38T,02269562,2015-10-14,2016-06-30,2019-07-18
dfe8439d-9521-4c9d-8c95-33d4e1596a64,7621000087103,J40T,02269562,2015-11-25,2016-06-30,2019-07-18
213a0850-087a-45f0-a6fb-ec6e63d4c3bc,7621000087103,L20T,02269562,2016-09-07,2017-06-30,2019-07-18
ee90d11e-52e6-4416-8fa7-97c94aa97c35,7621000087103,L27T,02269562,2016-09-16,2017-06-30,2019-07-18
9f952ee5-409d-4c21-8f6d-81a610b40145,7621000087103,L32T,02269562,2016-10-04,2017-06-30,2019-07-18
5935e415-2524-40ed-ad67-634337e32245,7161000087102,K021489,00466085,2015-01-16,2016-11-03,2019-07-18
9a073e60-e45e-43ae-b55f-165fc6504388,7161000087102,L007547,00466085,2015-04-17,2017-03-05,2019-07-18
d3cc2a46-90ac-4c60-86a0-37f6fa141f9d,7161000087102,L013062,00466085,2015-05-25,2017-04-14,2019-07-18
c6b8491a-abfa-41a4-9417-e7be913a7788,7161000087102,L015386,00466085,2015-07-14,2017-05-01,2019-07-18
93e8fd13-376b-40fb-9326-5d18249b728e,7161000087102,L017132,00466085,2015-10-09,2017-05-13,2019-07-18
9e369dc9-fdce-42f8-a540-0df47d273fd0,7161000087102,M010425,00466085,2016-05-24,2018-03-01,2019-07-18
2705bc06-435e-4f44-8d7e-40156f5c65b9,7161000087102,M013643,00466085,2016-07-13,2018-03-15,2019-07-18
ca1cc48f-e9b3-4c88-bce9-948f6649363d,7161000087102,M027857,00466085,2016-07-21,2018-05-26,2019-07-18
9c29edc8-b2df-4d6b-adc2-82d8deb3a2cb,7171000087106,AMJRC870CB,02239208,2015-04-22,2017-01-31,2019-07-18
8f7c10b8-ee49-437b-8303-baa8fb060f2b,7171000087106,AMJRC870CA,02239208,2015-04-29,2017-01-31,2019-07-18
b1d5a2a9-64a0-4491-b394-8fffc3d0c51a,7171000087106,AMJRC991AA,02239208,2015-07-29,2017-05-31,2019-07-18
1fff87d3-8e8b-4f4c-a98c-2f17778b50dd,7171000087106,AMJRC991AB,02239208,2015-09-25,2017-07-31,2019-07-18
e1b707a6-2142-44ad-a063-3a3b5949cc36,7171000087106,AMJRD065AB,02239208,2016-02-11,2017-11-30,2019-07-18
1c38805c-5ccb-4a59-a9e1-f902119e9730,7171000087106,AMJRD065AC,02239208,2016-02-29,2017-12-31,2019-07-18
4279594f-ff20-4ab1-b250-4f1634d1247d,7171000087106,AMJRD194AA,02239208,2016-03-18,2017-12-31,2019-07-18
13d715a9-d4da-4f4f-b290-534a0a42cd0e,7171000087106,AMJRD238AB,02239208,2016-04-15,2018-01-31,2019-07-18
40e523c7-1762-4971-86da-a697a63d2016,7171000087106,AMJRD268AA,02239208,2016-06-22,2018-03-31,2019-07-18
53813ef4-d4f9-4f6a-869e-af3f6ced94b5,7171000087106,AMJRD242AA,02239208,2016-07-21,2018-01-31,2019-07-18
a43d4f2d-cbd8-45b9-8810-946c473272df,7171000087106,AMJRD240AB,02239208,2016-08-23,2018-01-31,2019-07-18
87b7dd94-f6fd-48b5-9461-53f61c2080ef,7171000087106,AMJRD360AA,02239208,2016-10-19,2018-06-30,2019-07-18
1b651f97-a513-4087-b9a1-2501c4adfc18,7171000087106,AMJRD332AB,02239208,2016-10-28,2018-06-30,2019-07-18
9167661b-a22a-48f0-a381-61d8d409384e,7171000087106,AMJRD360AB,02239208,2016-10-28,2018-07-31,2019-07-18
dc39a7e7-8018-42ce-adb6-00f85e0595f6,7171000087106,AMJRD362AA,02239208,2016-12-01,2018-08-31,2019-07-18
a6eacae5-50df-4686-84a0-d3d868e8ab5d,7171000087106,AMJRD362AB,02239208,2017-01-09,2018-09-30,2019-07-18
46bbb33a-e8ad-4f0f-a106-0a93ff66ab31,7181000087108,AMRVA338AA,02297884,2015-01-06,2016-04-01,2019-07-18
cbc28fd7-ee6b-49bd-8ca6-e880875a6644,7181000087108,AMRVA357AA,02297884,2015-03-02,2016-04-30,2019-07-18
5a7ae3f7-6e9d-4342-a63e-25e345df5d10,7181000087108,AMRVA363AA,02297884,2015-08-12,2016-09-30,2019-07-18
70b587ed-c86a-4e58-af2b-13add3bc36a2,7181000087108,AMRVA374AA,02297884,2015-09-25,2016-12-31,2019-07-18
dd0340c6-4a10-41b4-aeb2-af3f6f9a8897,7181000087108,AMRVA374AB,02297884,2015-09-25,2016-11-30,2019-07-18
4b9bb257-1ff9-4902-b5ac-3c7ae05a662d,7181000087108,AMRVA374AC,02297884,2015-09-25,2016-12-31,2019-07-18
54db3612-dd69-4190-81e7-9746e646511c,7181000087108,AMRVA418AA,02297884,2016-05-30,2017-08-01,2019-07-18
5a483888-e47b-4771-8068-323854838f6b,7181000087108,AMRVA393AB,02297884,2016-07-22,2017-08-31,2019-07-18
fc446e0f-75c9-44a0-bf1a-cd9004b85915,7181000087108,AMRVA467AA,02297884,2017-01-12,2017-12-31,2019-07-18
c83f4f30-3df1-42c4-8958-ff760ffb6342,7181000087108,AMRVA468AA,02297884,2017-01-19,2018-01-31,2019-07-18
1aeecff2-a64d-4c0e-851b-748a91ea4420,7181000087108,AMRVA468AB,02297884,2017-03-06,2018-01-31,2019-07-18
3dc1853a-e227-4709-9916-8cf2a119905b,19441000087102,K025768,02399229,2015-02-09,2016-06-10,2019-07-18
4abeac9b-b7c1-4efa-968e-139a79119f14,19441000087102,L006375,02399229,2015-05-19,2016-08-25,2019-07-18
c1b2d001-b78d-4ea6-b47f-92732526a568,19441000087102,L006374,02399229,2015-05-19,2016-08-25,2019-07-18
5e8b8f2d-0378-451c-8a2a-272afb310834,19441000087102,L023110,02399229,2015-08-27,2016-12-24,2019-07-18
cc42d0aa-2e46-4520-a5fa-a347fc345041,19441000087102,L015410,02399229,2015-10-09,2016-11-01,2019-07-18
144eab34-2fd8-4e2c-a6ba-c738b8cbb104,19441000087102,L015412,02399229,2015-10-09,2016-11-01,2019-07-18
3c34f0a3-5557-4a7c-8102-594c6a1054ab,19441000087102,L013544,02399229,2015-10-15,2016-10-17,2019-07-18
a8aae299-6e8d-4232-8095-32c7312504e8,19441000087102,L029614,02399229,2015-11-04,2017-02-04,2019-07-18
bfda61dd-5dc6-481f-b707-2e9db5d058d9,19441000087102,L038002,02399229,2015-12-08,2017-03-28,2019-07-18
436fa747-6141-46c4-93f1-0393ccb56c29,19441000087102,L038004,02399229,2015-12-08,2017-03-30,2019-07-18
18b2cd54-401b-4e70-9736-0584ff979b17,19441000087102,L038003,02399229,2015-12-10,2017-03-28,2019-07-18
44217f48-1d81-4341-b6d5-262a0f91211c,19441000087102,L044517,02399229,2016-02-11,2017-05-09,2019-07-18
12652038-f637-4d48-b13b-b1778c535f31,19441000087102,L049943,02399229,2016-02-19,2017-06-08,2019-07-18
d99c57c7-5eaf-4d9e-bfcf-d60c4a37851e,19441000087102,L049942,02399229,2016-02-19,2017-06-08,2019-07-18
bfe61ce5-9321-4ee8-965c-2f7d1fe09bfd,19441000087102,L049944,02399229,2016-02-29,2017-06-08,2019-07-18
6761bf50-eb15-4592-92e8-638d14b54076,19441000087102,L049945,02399229,2016-02-29,2017-06-08,2019-07-18
4c26e6e6-7980-4270-b832-26a28d4869af,19441000087102,L051103,02399229,2016-03-18,2017-06-17,2019-07-18
0a490a3c-f289-4217-bada-f2590cb4b032,19441000087102,M001153,02399229,2016-03-18,2017-07-05,2019-07-18
5a39c79f-a49e-4a7f-9eeb-2ad400bdeaef,19441000087102,M001154,02399229,2016-03-18,2017-07-05,2019-07-18
9a080842-5aff-44dc-ba0f-25ddb08573f4,19441000087102,M009384,02399229,2016-05-09,2017-08-23,2019-07-18
96356d79-6e60-44c8-9a27-a558aae86a62,19441000087102,M023902,02399229,2016-08-18,2017-11-10,2019-07-18
61a0a96a-1564-497a-bb0f-c29e8c9a33cb,19441000087102,M026881,02399229,2016-08-18,2017-11-24,2019-07-18
b0109ab5-51a8-497d-bdf3-caa5940ba5b3,19441000087102,M032152,02399229,2016-09-30,2017-12-29,2019-07-18
f8738fb7-ab27-44f7-8dc1-7dffbfe96c59,19441000087102,M037645,02399229,2016-11-18,2018-02-28,2019-07-18
365c2aa4-9715-4c62-b494-19380af92c4c,19441000087102,M040615,02399229,2016-12-20,2018-04-01,2019-07-18
7dc56760-c72e-4bef-af20-266e46df8419,19441000087102,M040616,02399229,2016-12-20,2018-04-01,2019-07-18
f0ef7477-2ccc-439b-bc01-b912dca8b967,19441000087102,M046367,02399229,2017-02-27,2018-05-27,2019-07-18
625f8514-2b77-46b1-8696-ec31800b19bc,7191000087105,AROLB217AA,02300591,2015-01-14,2016-05-31,2019-07-18
750cd438-a9c7-4394-a1e0-ecbf7a92ee4e,7191000087105,AROLB251AB,02300591,2015-04-30,2016-07-31,2019-07-18
9b99de85-53af-44f9-9904-c0b104b06d11,7191000087105,AROLB311AB,02300591,2015-05-11,2016-09-30,2019-07-18
73536976-03db-4562-8a24-b3920e906eb4,7191000087105,AROLB374AA,02300591,2015-06-16,2017-01-31,2019-07-18
2b402595-7d59-4197-b093-b8d80d09eb2b,7191000087105,AROLB374AB,02300591,2015-09-02,2017-01-31,2019-07-18
cf4e84db-7ca1-4d55-a017-6bb93c1f0c57,7191000087105,AROLB438AA,02300591,2015-11-04,2017-03-31,2019-07-18
0de30212-deca-491a-aadb-9c3169c029bf,7191000087105,AROLB438AC,02300591,2015-11-04,2017-03-31,2019-07-18
0517fe62-2e32-42f6-aa18-8dc76e1d44c4,7191000087105,AROLB503AA,02300591,2015-12-11,2017-05-31,2019-07-18
99b42383-5f7e-4bda-ae89-472720031d16,7191000087105,AROLB503AC,02300591,2015-12-17,2017-05-31,2019-07-18
35ff6a7b-af97-4607-b931-29da80cec6b0,7191000087105,AROLB608AB,02300591,2016-03-31,2017-10-31,2019-07-18
d6c4afb5-1363-4ccb-b7a9-56016d0e8c62,7191000087105,AROLB608AD,02300591,2016-03-31,2017-10-31,2019-07-18
556293fe-1fc3-4321-93b1-3ac3eae90d92,7191000087105,AROLB608AC,02300591,2016-06-03,2017-10-31,2019-07-18
95c01088-5056-437e-b0f5-bcfa2a2db88e,7191000087105,AROLB682AA,02300591,2016-09-09,2017-12-31,2019-07-18
e3f7ae67-42e6-42fe-8468-731cb9d001c5,7191000087105,AROLB682AD,02300591,2016-09-09,2017-12-31,2019-07-18
29ac8343-f926-44f6-8bc4-007617648859,7191000087105,AROLB684BG,02300591,2016-11-29,2017-12-31,2019-07-18
4a38eee9-f2bf-47a8-be4d-dac9a9fe7e94,7191000087105,AROLB825AB,02300591,2017-03-02,2018-07-31,2019-07-18
02a6368d-b8f1-4571-bd58-028169a16dae,7391000087108,559011C,02267667,2015-01-14,2018-04-30,2019-07-18
00a673b5-dc61-4a58-ae60-8366485de7c4,7391000087108,566011C,02267667,2015-05-11,2018-06-30,2019-07-18
04f0f8f5-1eaf-4fe2-97e3-fb78068897bc,7391000087108,578011C,02267667,2015-07-20,2018-09-30,2019-07-18
b5151ec4-fec2-45fc-96e2-d90a03ae7f52,7391000087108,584011C,02267667,2016-07-20,2019-01-31,2019-07-18
80fe16ca-09d5-4161-af26-790dd2bb33de,7391000087108,626011C,02267667,2016-07-20,2020-03-31,2019-07-18
3f17f61a-6f73-4f1f-8cd8-a7f55b638b86,6951000087100,K023341,02243676,2015-01-22,2017-04-13,2019-07-18
a6b3f692-6918-4ee9-892f-97fbee9c3b2b,,L000719,02245977,2015-02-24,2017-04-09,2019-07-18
58791111-9d84-48eb-9398-ac80819661c6,6951000087100,K021623,02243676,2015-03-10,2017-04-15,2019-07-18
e27db4b3-a5a8-4212-8c29-301621de97f5,6951000087100,L003224,02243676,2015-03-23,2017-04-15,2019-07-18
2a1392c3-37a6-40ad-ae91-e5598f5edc94,6951000087100,L009463,02243676,2015-05-11,2017-06-26,2019-07-18
0a9f1602-97d6-47fe-a83e-d784fd34c0af,6951000087100,L009464,02243676,2015-05-12,2017-06-22,2019-07-18
f424da63-1dba-4821-bcc8-e29e365ba08c,,L009465,02245977,2015-05-12,2017-06-03,2019-07-18
43046c03-f860-49b3-9378-961dfaaaee62,6951000087100,L016269,02243676,2015-06-19,2017-08-14,2019-07-18
15aed015-0ac4-4fc2-9fbc-0df43009ebc4,6951000087100,L016268,02243676,2015-06-23,2017-06-26,2019-07-18
91375dbc-9a1d-4ab6-85b1-1de29e6be0a4,6951000087100,L025211,02243676,2015-08-19,2017-06-26,2019-07-18
057bd303-27a6-4b5d-9f5b-8b32abf7018e,6951000087100,L031038,02243676,2015-10-02,2017-09-15,2019-07-18
1dd54a19-fe24-45ee-aeef-37ec9b9db2e8,,L031975,02245977,2015-10-02,2018-06-16,2019-07-18
412e7b2e-1c7c-444c-8a82-cb28c789b58e,6951000087100,L031432,02243676,2015-10-09,2018-02-04,2019-07-18
146bef1e-5bb2-48f6-8168-5e3807f2e841,6951000087100,L041661,02243676,2015-12-07,2018-05-31,2019-07-18
541e782b-6167-4b0f-98bf-c8385d56c606,6951000087100,M001197,02243676,2016-02-23,2018-06-02,2019-07-18
c41c0419-f61a-45e5-b432-8ca6e6a6225b,,M001196,02245977,2016-02-23,2018-09-22,2019-07-18
e5e6a81c-3086-4d10-bdb1-5862d8872b16,6951000087100,M005296,02243676,2016-03-09,2018-05-31,2019-07-18
b25b2115-3ae7-41e0-b2aa-ee66b5b33145,6951000087100,M014911,02243676,2016-04-26,2018-08-11,2019-07-18
8ac44c18-9622-4261-99d1-6aae18843179,6951000087100,M014043,02243676,2016-04-26,2018-11-04,2019-07-18
2cd6cdb4-ba59-46f6-a342-a3f0239dfde5,6951000087100,M012963,02243676,2016-05-03,2018-05-31,2019-07-18
3f426c70-e58c-4722-8e49-29b9af0c57a4,6951000087100,M020858,02243676,2016-05-30,2018-11-04,2019-07-18
64cf9129-9639-4d6d-b99b-79da8d9a78fe,6951000087100,M018483,02243676,2016-07-18,2018-08-11,2019-07-18
bdaf1285-9254-4a35-9dec-1e8eab3135d1,6951000087100,M032968,02243676,2016-08-11,2018-11-04,2019-07-18
7807d438-bf7a-4ab1-a33c-30c81ee5b7d0,6951000087100,M032151,02243676,2016-08-11,2018-11-04,2019-07-18
3a0c9e17-a926-47c2-b28c-02890fd10963,,M033714,02245977,2016-08-24,2018-11-18,2019-07-18
02afd832-e949-43dd-a936-8d79118a6fcf,6951000087100,M040622,02243676,2016-11-17,2019-07-03,2019-07-18
81f9079a-803c-48fc-bc29-033ba3ca6f91,6951000087100,M043423,02243676,2016-11-29,2019-07-03,2019-07-18
e49936f8-5f6b-4b81-b951-82972ff9d55a,6951000087100,M044219,02243676,2016-12-23,2019-07-07,2019-07-18
60b8336a-a79e-489f-8f05-76560d2b30ca,,M047652,02245977,2017-01-30,2019-10-13,2019-07-18
b66aa16c-c662-4d07-9e3b-66cdd32b0d1b,6951000087100,N002205,02243676,2017-02-27,2019-07-07,2019-07-18
8e8ca0b2-770f-44bb-8e12-260224aa5757,7201000087107,M002441,02284413,2016-04-06,2017-09-02,2019-07-18
e4ebd88d-430c-4fc3-b279-77f0501b4058,6971000087106,AHABB327AB,02230578,2015-03-10,2017-05-31,2019-07-18
3f9fa81e-efe0-454c-b3bb-d2c5ae33fc35,6971000087106,AHABB327AD,02230578,2015-03-10,2017-05-31,2019-07-18
5de9f3b9-8d26-4fe8-8855-e6d9f389e2a8,6971000087106,BHABB333AA,02230578,2015-06-03,2017-10-31,2019-07-18
1ae44d03-f9b6-492a-be3a-691ed2315308,6961000087102,AHABB338AC,02237548,2015-06-03,2017-09-30,2019-07-18
e66f060b-469e-4bab-bcb7-93423bed2086,6961000087102,AHABB331AK,02237548,2015-06-04,2017-09-30,2019-07-18
7069da55-7c1f-41bd-999f-7f49091b9d22,6971000087106,AHABB341AK,02230578,2015-09-09,2018-03-31,2019-07-18
287a6901-4adb-4416-9a48-253a4d906c1d,6971000087106,AHABB341BI,02230578,2015-09-09,2018-03-31,2019-07-18
090ce748-c281-476d-915b-f97723d6d31f,6961000087102,AHABB338AP,02237548,2015-09-09,2017-09-30,2019-07-18
759da23a-c9c5-4b5f-b006-27623e80d409,6961000087102,AHABB338AY,02237548,2015-12-16,2017-09-30,2019-07-18
a2ab16f7-59f7-47cf-b1ce-99917256f6db,6971000087106,AHABB343AJ,02230578,2015-12-21,2018-03-31,2019-07-18
8704d5f7-8f94-4769-b51e-a99e5f6553f8,6971000087106,AHABB345AM,02230578,2016-01-21,2018-06-30,2019-07-18
11eb66d9-b17e-42b9-bc40-6ab9c0d313c9,6961000087102,AHABB348AK,02237548,2016-01-26,2018-08-31,2019-07-18
6304766f-743e-4f3d-b1ef-e895958e95ed,6961000087102,AHABB348AL,02237548,2016-01-26,2018-08-31,2019-07-18
77f9c94f-053b-473b-82ee-9625f2382980,6971000087106,AHABB356BA,02230578,2016-04-01,2018-09-30,2019-07-18
f58267b8-a994-40fb-a815-33486259ede8,6961000087102,AHABB348AP,02237548,2016-04-19,2018-08-31,2019-07-18
d227646b-2d7a-4be1-bf73-167a74feb0e6,6961000087102,AHABB361AB,02237548,2016-05-30,2019-01-31,2019-07-18
b355adb9-58fc-4c8c-9360-73e3d96bd744,6971000087106,AHABB357AC,02230578,2016-08-31,2018-10-31,2019-07-18
77506b0d-f0e5-445d-9b40-ead029fda33e,6971000087106,AHABB363AY,02230578,2016-09-16,2019-01-31,2019-07-18
cafe53d7-f671-45cd-b965-f55db7c0b42d,6961000087102,AHABB362AF,02237548,2016-12-12,2019-01-31,2019-07-18
719c3b8d-6dfc-4cd0-bae7-85ec408aed08,6971000087106,AHABB362BA,02230578,2017-01-30,2019-02-28,2019-07-18
57b8e39e-b563-466c-94e4-f4a51b696214,6961000087102,AHABB362AR,02237548,2017-02-07,2019-01-31,2019-07-18
abca7a11-66bd-45fa-abcd-e108f0a7dc27,6901000087101,K023284,02229702,2015-01-22,2017-04-28,2019-07-18
2fc99c60-85b5-4f33-848c-23d56ef9b77c,6901000087101,L003905,02229702,2015-03-25,2017-04-28,2019-07-18
a0ed7874-63f1-4d36-8da4-836360408f78,6901000087101,L003904,02229702,2015-04-14,2017-06-01,2019-07-18
871b89f1-d0c6-487a-b2c6-c5730ed019d4,6901000087101,L018347,02229702,2015-07-30,2017-12-12,2019-07-18
134e6215-dca6-4fb3-906f-1fb173d67288,6901000087101,L035311,02229702,2015-12-17,2018-06-15,2019-07-18
eb8af3fe-6430-40df-8e12-5b86faad8fc0,6901000087101,L039643,02229702,2015-12-17,2018-06-15,2019-07-18
c47d9b05-17d8-4b72-9c37-827570853c61,6901000087101,M010466,02229702,2016-04-19,2018-10-13,2019-07-18
ade4c6ac-ff29-43c3-864c-6393e4c66b3d,6901000087101,M012959,02229702,2016-04-20,2018-10-13,2019-07-18
5f6265e6-e981-42ff-b44f-7ddc74d5ef21,6901000087101,M025610,02229702,2016-06-30,2019-01-27,2019-07-18
cc6d71d3-c9ab-4fa5-aefb-e38b4c1d76f4,6901000087101,M026053,02229702,2016-06-30,2018-10-13,2019-07-18
d2e83c2f-5f19-43db-939b-dbf9d5bbce6c,6901000087101,M018591,02229702,2016-07-18,2019-01-27,2019-07-18
b0f58747-2cd6-41cd-a1e1-fbf146a43bc0,6901000087101,M048026,02229702,2017-01-24,2019-10-05,2019-07-18
df66d1ff-4792-43e6-befc-b41e993db2d5,6901000087101,N000987,02229702,2017-02-27,2019-10-03,2019-07-18
4a43149d-31fa-4343-a40a-9f8754df5c96,6901000087101,N000989,02229702,2017-02-27,2019-10-03,2019-07-18
